
#S 84  LISAKscan2 energy Edge Tint dPoint iMach
#D Sat Jun 08 18:07:28 2024
#T 2  (Seconds)
#G0 0
#G1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#G3 0 0 0 0 0 0 0 0 0
#G4 0
#Q 
#P0  11.199983 10.170212 8.5778827 0 -3.395 5.395125 1.0641
#P1 61.064425 62.1285 30 2 -4.395 67.999998 23.999999 1443.3495
#P2 49.150794 -0.33209877 0.32 0.17777778 54 60.000028 13.4 -12.5
#P3 101.7 50.479531 131.35 44.999997 0.01 -1 -10 74
#P4 0 300 300 -38.799855 7.6197105 
#UMI0     Current AutoM      Shutter    
#UMI1      199.34    ON     FE open     
#UMI2 Refill in 3153 sec, Fill Mode: 7/8 multibunch / Message: Jun  8 18:01 Delivery:Next Refill at 19:00; 
#N 44
#L energy    Epoch  ebragg  epitch  srcur  I0_eh2  I1_eh2  IX_eh2  IR_eh2  c8  VPOS_enc  HPOS2_enc  RBENCH_enc  EBENCH_enc  ROT_enc  HPOS1_enc  fluo01  fluo02  fluo03  fluo04  fluo05  fluo06  fluo07  fluo08  fluo09  fluo10  fluo11  fluo12  fluo13  I0_eh1  I1_eh1  IX_eh1  c9  volt1  volt2  sdd  ebraggc  e1pv  e1sp  e1op  e1wsp  Oxford503  Seconds  Seconds
11.737396  210751.283 7987776 38100307 196.9257 224200 130009 112671 0 0 -17820 -5703 -15005 147056 -76 -2354 255212.43 546907.36 296594.11 0 488931.43 497271.57 522418 505367.67 501721.02 282022.51 556466.33 318079.7 0 38483 0 2000028 0 0.0073244423 -0.0048829615 0 7987793 0 0 0 0 0 2.000001 2.000001
11.742316  210754.741 7984479 38100307 196.91709 224060 130298 113213 0 0 -17820 -5703 -15005 147056 -76 -2354 257614.09 547471.46 297402.52 0 489060.39 497768.93 522236.06 504010.87 502376.67 282362.25 558359.31 317009.26 0 38455 0 2000026 0 0.0073244423 -0.0048829615 0 7984495.9 0 0 0 0 0 2.000001 2.000001
11.747289  210758.238 7981178 38100307 196.90755 223956 130636 113431 0 0 -17820 -5703 -15005 147056 -76 -2354 248066.2 546080.86 295717.37 0 485200.6 497684.55 522255.97 504334.97 497034.68 278921.77 557780.06 316456.04 0 38427 0 2000027 0 0.0073244423 -0.0048829615 0 7981194.8 0 0 0 0 0 2.000001 2.000001
11.752218  210761.702 7977878 38100308 196.9027 223844 130962 113910 0 0 -17820 -5703 -15005 147056 -76 -2354 248256.15 547010.6 296761.08 0 483021.41 498132.82 521634.86 504136.04 497587.88 277961.76 557314.19 316938.78 0 38399 0 2000027 0 0.012207404 -0.0048829615 0 7977894.7 0 0 0 0 0 2.000001 2.000001
11.757199  210765.158 7974573 38100307 196.89449 223706 131271 114423 0 0 -17820 -5703 -15005 147056 -76 -2354 255591.27 547658.56 296157.82 0 488476.3 496698.47 522443.14 503963.38 503276.57 281700.07 559719.25 317974.54 0 38370 0 2000028 0 0.0073244423 -0.0048829615 0 7974589.5 0 0 0 0 0 2.000001 2.000001
11.762232  210768.599 7971230 38100308 196.88546 223588 131594 114930 0 0 -17820 -5703 -15005 147056 -76 -2354 251967.58 546884.85 297038.27 0 486368.87 495127.33 521259.26 504640.31 498973.85 282385.91 557818.47 316552.29 0 38346 0 2000028 0 0.0073244423 -0.0048829615 0 7971248.4 0 0 0 0 0 2.000001 2.000001
11.767221  210772.066 7967943 38100307 196.87598 223476 131923 115280 0 0 -17820 -5703 -15005 147056 -76 -2354 247948.77 545931.66 296613.48 0 483902.38 494977.68 521981.33 503751.87 499890.11 268671.62 556222.88 316172.74 0 38323 0 2000027 0 0.0073244423 -0.0048829615 0 7967961.2 0 0 0 0 0 2.000001 2.000001
11.772263  210775.520 7964625 38100308 196.87163 223283 132211 115571 0 0 -17820 -5703 -15005 147056 -76 -2354 253055.23 543125.25 295249.85 0 486764.13 497322.8 522826.03 503886.76 499843.85 280202.29 557581.59 318484.02 0 38283 0 2000026 0 0.0073244423 -0.0048829615 0 7964643.3 0 0 0 0 0 2.000001 2.000001
11.777358  210778.964 7961282 38100307 196.86262 223151 132514 116003 0 0 -17820 -5703 -15005 147056 -76 -2354 255632.38 546032.75 297135.55 0 485207.55 497012.1 520643.8 503263.7 502082.51 282282.11 557086.41 319346.76 0 38255 0 2000026 0 0.0073244423 -0.0048829615 0 7961301.7 0 0 0 0 0 2.000001 2.000001
11.782408  210782.424 7957982 38100307 196.85405 223034 132849 116590 0 0 -17820 -5703 -15005 147056 -76 -2354 255238.25 546423.24 296046.4 0 486295.55 496539.84 520548.39 503265.65 502779.79 281738.47 558862.94 317788.46 0 38230 0 2000027 0 0.012207404 -0.0048829615 0 7958002 0 0 0 0 0 2.000001 2.000001
11.787512  210785.866 7954631 38100308 196.84931 222927 133190 117225 0 0 -17820 -5703 -15005 147056 -76 -2354 251658.31 545697.87 296921.82 0 484967.5 497296.39 522135.13 502279.08 500711.37 281016.57 556974.91 316593.37 0 38212 0 2000027 0 0.012207404 -0.0048829615 0 7954651.2 0 0 0 0 0 2.000001 2.000001
11.792619  210789.315 7951320 38100308 196.84095 222049 133059 116725 0 0 -17820 -5703 -15005 147056 -76 -2354 251477.43 545452.5 295449.09 0 484074.81 494304.22 518772.35 503154.25 497538.59 281549.3 556419.95 316913.43 0 38071 0 2000027 0 0.0073244423 -0.0048829615 0 7951338.8 0 0 0 0 0 2.000001 2.000001
11.79778  210792.761 7947944 38100308 196.83208 222637 133861 118008 0 0 -17820 -5703 -15005 147056 -76 -2354 256350.8 545659.77 294726.62 0 485593.51 495791.07 520605.98 502669.41 500623.52 280181.75 555212.34 318236.13 0 38150 0 2000028 0 0.0073244423 -0.0048829615 0 7947963.2 0 0 0 0 0 2.000001 2.000001
11.802897  210796.244 7944627 38100307 196.82244 222554 134196 118947 0 0 -17820 -5703 -15005 147056 -76 -2354 253603.8 544655.11 295935.27 0 485618.76 496975.59 520956.85 501732.75 498955.41 281642.77 555340.77 317742.3 0 38129 0 2000027 0 0.0073244423 -0.0048829615 0 7944645.3 0 0 0 0 0 2.000001 2.000001
11.808066  210799.700 7941232 38100308 196.81809 221364 133859 119048 0 0 -17820 -5703 -15005 147056 -76 -2354 252638.32 541914.31 294725.76 0 483095.52 494879.1 519108.96 500012.61 498620.06 280055.55 552753.17 315272.26 0 37936 0 2000027 0 0.0073244423 -0.0048829615 0 7941250.5 0 0 0 0 0 2.000001 2.000001
11.813289  210803.145 7937836 38100308 196.80949 222370 134883 120133 0 0 -17820 -5703 -15005 147056 -76 -2354 253528.81 543742.08 294995.5 0 483958.18 494911.33 520504.62 500875.71 499643.31 280576.6 554509.64 315524.9 0 38090 0 2000027 0 0.0073244423 -0.0048829615 0 7937856.2 0 0 0 0 0 2.000001 2.000001
11.818468  210806.601 7934395 38100307 196.8003 222224 135100 120716 0 0 -17820 -5703 -15005 147056 -76 -2354 253474.43 543403.47 295150.11 0 483755.21 495213.29 521550.41 501529.24 501253.73 281707.54 555078.23 316813.96 0 38058 0 2000028 0 0.0073244423 -0.0048829615 0 7934417.3 0 0 0 0 0 2.000001 2.000001
11.8237  210810.046 7930956 38100307 196.79156 222067 135273 121228 0 0 -17820 -5703 -15005 147056 -76 -2354 252239.04 544285.93 295495.13 0 482846.58 494079.35 519488.51 501180.21 498045.36 279583.49 554644.82 315175.11 0 38023 0 2000026 0 0.0073244423 -0.0048829615 0 7930977.2 0 0 0 0 0 2.000001 2.000001
11.828985  210813.485 7927475 38100307 196.78663 221920 135499 122074 0 0 -17820 -5703 -15005 147056 -76 -2354 254650.24 543774.82 293622.42 0 484252.24 496011.77 518983.07 501887.23 498413.22 280417.88 552379.91 316543.63 0 37998 0 2000027 0 0.0073244423 -0.0048829615 0 7927494.4 0 0 0 0 0 2.000001 2.000001
11.834226  210816.922 7924088 38100308 196.77969 221790 135763 122543 0 0 -17820 -5703 -15005 147056 -76 -2354 249465.21 542443.11 293646.22 0 482689.63 492843.06 516871.85 499292.05 498168.49 263386.84 551608.5 314744.34 0 37972 0 2000027 0 0.012207404 -0.0048829615 0 7924105.9 0 0 0 0 0 2.000001 2.000001
11.839521  210820.377 7920653 38100307 196.77047 221650 136050 122864 0 0 -17820 -5703 -15005 147056 -76 -2354 247686.73 542108.22 293981.35 0 480631.87 492130.97 516526.74 498149.16 497020.92 277840.45 554155.85 313763.34 0 37941 0 2000028 0 0.0073244423 -0.0048829615 0 7920671 0 0 0 0 0 2.000001 2.000001
11.844821  210823.847 7917229 38100307 196.76608 221405 136298 123227 0 0 -17820 -5703 -15005 147056 -76 -2354 252230.47 540794.11 293251.53 0 481251.14 494362.32 517697.47 499020.3 494552.14 269978.29 551820.42 313899.43 0 37897 0 2000028 0 0.0073244423 -0.0048829615 0 7917247.9 0 0 0 0 0 2.000001 2.000001
11.850174  210827.290 7913763 38100307 196.757 221309 136705 124440 0 0 -17820 -5703 -15005 147056 -76 -2354 252777.39 541057.1 293240.16 0 482445.61 493514.77 517522.06 497890.42 496839.69 278207.93 551760.94 314030.3 0 37875 0 2000027 0 0.0073244423 -0.0048829615 0 7913783.7 0 0 0 0 0 2.000001 2.000001
11.855483  210830.748 7910277 38100307 196.74893 220464 136638 124813 0 0 -17820 -5703 -15005 147056 -76 -2354 241687.93 540523.08 291357.33 0 474470.18 491335.05 513589.47 496919.95 491465.92 274954.36 548848.28 310342.8 0 37740 0 2000027 0 0.012207404 -0.0048829615 0 7910298.2 0 0 0 0 0 2.000001 2.000001
11.860846  210834.197 7906782 38100308 196.7392 220876 137328 125446 0 0 -17820 -5703 -15005 147056 -76 -2354 246510.17 540113.17 292898.41 0 476754.22 490411.1 514826.14 496343.13 494061.02 277215.39 550949.33 312185.24 0 37795 0 2000027 0 0.0073244423 -0.0048829615 0 7906802 0 0 0 0 0 2.000001 2.000001
11.866262  210837.681 7903257 38100307 196.7349 220676 137670 126054 0 0 -17820 -5703 -15005 147056 -76 -2354 252193.47 540640.04 293301.42 0 481679.79 489695.45 513625.94 497757.7 496469.35 277185.45 550081.24 313916.6 0 37756 0 2000027 0 0.0073244423 -0.0048829615 0 7903276.4 0 0 0 0 0 2.000001 2.000001
11.871635  210841.140 7899821 38100308 196.72634 219537 137414 126463 0 0 -17820 -5703 -15005 147056 -76 -2354 248290.66 537986.06 290631.82 0 479137.09 489069 513406.45 496048.46 493058.03 277070.3 547589.23 311191.09 0 37571 0 2000027 0 0.0073244423 -0.0048829615 0 7899841 0 0 0 0 0 2.000001 2.000001
11.877061  210844.611 7896278 38100308 196.71714 220672 138573 127790 0 0 -17820 -5703 -15005 147056 -76 -2354 244212.97 542136.52 292340.49 0 476880.94 489275 515445.24 496496.42 493041.93 276400.65 547256.16 312118.23 0 37737 0 2000027 0 0.0073244423 -0.0048829615 0 7896300.7 0 0 0 0 0 2.000001 2.000001
11.882493  210848.058 7892765 38100308 196.70832 220493 138902 128168 0 0 -17820 -5703 -15005 147056 -76 -2354 248621.85 541391.64 292112.38 0 480052.43 489018.59 515460.7 497625.77 494776.87 276752.69 550200.07 312230.43 0 37703 0 2000027 0 0.0073244423 -0.0048829615 0 7892790.1 0 0 0 0 0 2.000001 2.000001
11.887979  210851.482 7889158 38100307 196.70449 219879 138921 128229 0 0 -17820 -5703 -15005 147056 -76 -2354 250839.48 537731.74 291514.12 0 478649.78 489465.69 513104.62 497002.91 493910.98 274962.29 548967.75 311492.93 0 37597 0 2000027 0 0.0073244423 -0.0048829615 0 7889182.9 0 0 0 0 0 2.000001 2.000001
11.89342  210854.990 7885649 38100307 196.69533 211932 134232 124276 0 0 -17820 -5703 -15005 147056 -76 -2354 243205.15 525127.18 282507.59 0 464915.19 475603.37 498895.08 483353.11 481376.09 269459.78 533535.98 302446.85 0 36357 0 2000027 0 0.0073244423 -0.0048829615 0 7885669.9 0 0 0 0 0 2.000001 2.000001
11.898916  210858.434 7882122 38100307 196.68673 220605 140268 130045 0 0 -17820 -5703 -15005 147056 -76 -2354 245365.91 541682.38 293339 0 477687.6 490917.57 515674.72 496464.29 494167.69 277959.7 548531.16 312095.11 0 37700 0 2000027 0 0.0073244423 -0.0048829615 0 7882144.7 0 0 0 0 0 2.000001 2.000001
11.904466  210861.853 7878541 38100307 196.6818 220174 140447 130508 0 0 -17820 -5703 -15005 147056 -76 -2354 250497.43 537917.34 292344.22 0 478963.86 489890.17 515250.23 496576.82 495586.84 277183.46 550190.7 314320.24 0 37628 0 2000028 0 0.0073244423 -0.0048829615 0 7878566.2 0 0 0 0 0 2.000001 2.000001
11.909973  210865.308 7874995 38100307 196.67268 220066 140785 130668 0 0 -17820 -5703 -15005 147056 -76 -2354 254890.37 539374.98 291537.39 0 480596.79 489174.12 513666.77 497959.31 497576.35 266683 550683.43 313484.12 0 37609 0 2000027 0 0.0073244423 -0.0048829615 0 7875021.4 0 0 0 0 0 2.000001 2.000001
11.915533  210868.741 7871382 38100307 196.66448 219888 141106 130939 0 0 -17820 -5703 -15005 147056 -76 -2354 249767.2 538797.97 292037.2 0 481421.93 488942.31 514006.96 497931.08 494770.95 279314.64 549994.32 313372.95 0 37572 0 2000028 0 0.012207404 -0.0048829615 0 7871405.4 0 0 0 0 0 2.000001 2.000001
11.921099  210872.202 7867865 38100308 196.65467 219577 141345 131243 0 0 -17820 -5703 -15005 147056 -76 -2354 245630.2 540179.41 292213 0 479130.55 490250.46 515001.99 496168.54 492907.16 276482.74 548173.94 312637.3 0 37519 0 2000028 0 0.012207404 -0.0048829615 0 7867886.3 0 0 0 0 0 2.000001 2.000001
11.92672  210875.650 7864260 38100307 196.65028 219351 141639 132145 0 0 -17820 -5703 -15005 147056 -76 -2354 253627.69 537389.56 292698.64 0 479545.88 490196.71 513500.5 495852.16 495075.21 274890.11 548954.48 313173.5 0 37477 0 2000027 0 0.0073244423 -0.0048829615 0 7864283.4 0 0 0 0 0 2.000001 2.000001
11.932296  210879.120 7860691 38100308 196.64175 219307 142023 132895 0 0 -17820 -5703 -15005 147056 -76 -2354 251286.11 538394.13 291362.51 0 480112.23 490145.45 513918.46 495460.83 493479.89 278505.49 549153.63 312604.86 0 37465 0 2000027 0 0.0073244423 -0.0048829615 0 7860715.2 0 0 0 0 0 2.000001 2.000001
11.937927  210882.584 7857074 38100308 196.63287 219102 142349 133277 0 0 -17820 -5703 -15005 147056 -76 -2354 245901.46 536863.98 292187.04 0 477824.45 488682.31 512955.04 494558.44 492742.04 278058.27 547234.02 312181.28 0 37422 0 2000027 0 0.0073244423 -0.0048829615 0 7857094.2 0 0 0 0 0 2.000001 2.000001
11.943564  210886.040 7853505 38100308 196.62393 218952 142676 133965 0 0 -17820 -5703 -15005 147056 -76 -2354 247416.48 538407.61 290899.24 0 477749.56 488235.91 513482.43 493974.24 490720.45 270867.19 547173.17 310513.12 0 37391 0 2000027 0 0.0073244423 -0.0048829615 0 7853523.5 0 0 0 0 0 2.000001 2.000001
11.949255  210889.509 7849949 38100307 196.61964 218966 143156 134931 0 0 -17820 -5703 -15005 147056 -76 -2354 252050.28 538330.17 290953.7 0 479597.67 490197.35 512186.88 495976.77 494041.29 276080.5 549686.8 312813.38 0 37386 0 2000027 0 0.0073244423 -0.0048829615 0 7849967.3 0 0 0 0 0 2.000001 2.000001
11.954953  210892.965 7846300 38100307 196.60981 218910 143585 135995 0 0 -17820 -5703 -15005 147056 -76 -2354 247615.04 537156.7 291212.29 0 477097.8 488897.88 512387.61 493848.03 492398.91 231752.31 548676.38 311526.99 0 37367 0 2000027 0 0.012207404 -0.0048829615 0 7846320.3 0 0 0 0 0 2.000001 2.000001
11.960655  210896.431 7842688 38100308 196.60143 218757 143931 136337 0 0 -17820 -5703 -15005 147056 -76 -2354 247205.53 537431.69 291470.13 0 476846.99 487870.98 514113.56 495808.48 492576.74 276617.43 546566.73 312878.93 0 37336 0 2000027 0 0.0073244423 -0.0048829615 0 7842707.2 0 0 0 0 0 2.000001 2.000001
11.966363  210899.891 7839040 38100308 196.59723 218682 144345 137285 0 0 -17820 -5703 -15005 147056 -76 -2354 248097.48 537557.36 290824 0 477117.68 487368.23 512614.23 495818.73 492549.09 276625.04 547790.96 311627.46 0 37317 0 2000027 0 0.0073244423 -0.0048829615 0 7839059.2 0 0 0 0 0 2.000001 2.000001
11.972126  210903.350 7835378 38100307 196.58822 218331 144581 137927 0 0 -17820 -5703 -15005 147056 -76 -2354 248440.86 538132.56 290156.83 0 476991.68 487477.93 512268.06 493473.19 491503.01 274857.82 546879.97 310288.47 0 37240 0 2000027 0 0.0073244423 -0.0048829615 0 7835401.9 0 0 0 0 0 2.000001 2.000001
11.977895  210906.807 7831626 38100308 196.57966 218008 144828 138855 0 0 -17820 -5703 -15005 147056 -76 -2354 246076.13 536468.07 289955.67 0 475064.01 487765.63 509893.32 493091.62 489928.56 273732.6 546049.92 310019.11 0 37191 0 2000027 0 0.0073244423 -0.0048829615 0 7831650.6 0 0 0 0 0 2.000001 2.000001
11.98367  210910.250 7827913 38100308 196.57046 217652 145059 139166 0 0 -17820 -5703 -15005 147056 -76 -2354 246826 534383.04 289429.61 0 474898.6 486297.26 510031.55 492099.13 491271.3 273278.37 544382.1 309950.11 0 37141 0 2000027 0 0.0073244423 -0.0048829615 0 7827935.8 0 0 0 0 0 2.000001 2.000001
11.98945  210913.693 7824259 38100307 196.56634 217952 145730 140222 0 0 -17820 -5703 -15005 147056 -76 -2354 243373.21 533575.29 288455.6 0 474898.53 486193.89 509085.15 494391.92 490795.5 274761.3 544547.09 309567 0 37179 0 2000027 0 0.0073244423 -0.0048829615 0 7824285.5 0 0 0 0 0 2.000001 2.000001
11.995286  210917.168 7820464 38100308 196.55787 217681 146030 140458 0 0 -17820 -5703 -15005 147056 -76 -2354 246835.54 535073.86 289293.89 0 474686.22 485592.67 508409.64 493426.72 489936.07 271400.61 544980.9 308983.97 0 37128 0 2000027 0 0.0073244423 -0.0048829615 0 7820490.3 0 0 0 0 0 2.000001 2.000001
12.001127  210920.636 7816787 38100307 196.54905 217509 146425 141273 0 0 -17820 -5703 -15005 147056 -76 -2354 246764.81 531893.56 288604.63 0 474555.13 486096.4 509130.14 493160.15 490923.07 273852.95 544134.92 310211.14 0 37096 0 2000026 0 0.0073244423 -0.0048829615 0 7816809.4 0 0 0 0 0 2.000001 2.000001
12.006975  210924.060 7813109 38100308 196.54001 217359 146789 141604 0 0 -17820 -5703 -15005 147056 -76 -2354 244971.91 533193.54 287335.23 0 475279.84 486453.57 509517.79 491707.06 488957.13 270778.42 543590.36 308847.24 0 37064 0 2000027 0 0.0073244423 -0.0048829615 0 7813131.7 0 0 0 0 0 2.000001 2.000001
12.012878  210927.497 7809343 38100307 196.53552 217131 147111 142552 0 0 -17820 -5703 -15005 147056 -76 -2354 247694.29 534267.89 288289.2 0 474203.61 484709.09 508094.88 493299.28 489890.25 272204.99 543523.95 307970.6 0 37021 0 2000028 0 0.0073244423 -0.0048829615 0 7809366.6 0 0 0 0 0 2.000001 2.000001
12.018737  210930.953 7805666 38100307 196.52562 217021 147525 143250 0 0 -17820 -5703 -15005 147056 -76 -2354 246235.69 533561.88 288853.29 0 473846.02 483394.87 508931.89 491535.27 489224.36 272377.43 543557.85 308404.84 0 36995 0 2000027 0 0.012207404 -0.0048829615 0 7805685.5 0 0 0 0 0 2.000001 2.000001
12.024652  210934.408 7801957 38100307 196.5171 216883 147938 144469 0 0 -17820 -5703 -15005 147056 -76 -2354 246461.51 532434.45 286455.56 0 473873.16 484129.78 507643.25 492331.76 488939.6 270523.21 543862.72 307811.74 0 36974 0 2000026 0 0.0073244423 -0.0048829615 0 7801977.6 0 0 0 0 0 2.000001 2.000001
12.030623  210937.876 7798182 38100307 196.51224 216930 148441 145640 0 0 -17820 -5703 -15005 147056 -76 -2354 248794.65 535126.03 288292.59 0 474522.27 482969.35 510162.74 491231.46 490585.17 274609.92 542234.85 308533.01 0 36970 0 2000027 0 0.0073244423 -0.0048829615 0 7798205.7 0 0 0 0 0 2.000001 2.000001
12.036549  210941.323 7794434 38100307 196.50382 216046 148329 145562 0 0 -17820 -5703 -15005 147056 -76 -2354 244011.35 532850.41 286096.26 0 473514.74 483142.82 507748.57 490612.84 485672.36 273484.62 540427.71 306129.78 0 36822 0 2000027 0 0.0073244423 -0.0048829615 0 7794454 0 0 0 0 0 2.000001 2.000001
12.042532  210944.782 7790712 38100307 196.49518 216228 148952 146449 0 0 -17820 -5703 -15005 147056 -76 -2354 243156.64 532435.43 287675.37 0 471744.5 481647.08 508448.41 489099.17 486855.51 272445.19 542129.13 308458.91 0 36849 0 2000027 0 0.0073244423 -0.0048829615 0 7790735.2 0 0 0 0 0 2.000001 2.000001
12.048521  210948.221 7786917 38100307 196.48579 216598 149698 147691 0 0 -17820 -5703 -15005 147056 -76 -2354 249661.32 533293.16 288486.18 0 476647.95 484952.27 507512.61 492167.27 489336.43 274142.11 545089.86 308368.34 0 36901 0 2000027 0 0.0073244423 -0.0048829615 0 7786943 0 0 0 0 0 2.000001 2.000001
12.054516  210951.656 7783153 38100308 196.48117 216458 150105 148479 0 0 -17820 -5703 -15005 147056 -76 -2354 249124.72 531902.55 287587.3 0 473829.44 485003.38 507462.25 488983.03 490431.52 270006.99 540689.68 307877.21 0 36872 0 2000026 0 0.0073244423 -0.0048829615 0 7783176.1 0 0 0 0 0 2.000001 2.000001
12.060568  210955.133 7779443 38100307 196.47169 216301 150489 148926 0 0 -17820 -5703 -15005 147056 -76 -2354 241799.38 532002.3 286707.55 0 471719.35 483265.27 509099.22 490280.8 487422.29 271765.67 542570.25 307602.56 0 36839 0 2000027 0 0.0073244423 -0.0048829615 0 7779468.7 0 0 0 0 0 2.000001 2.000001
12.066626  210958.559 7775602 38100308 196.46338 216126 150843 149658 0 0 -17820 -5703 -15005 147056 -76 -2354 246915.22 532009.1 286718.21 0 474015.29 483257.12 506949.36 491881.19 489836.88 274542.42 543198.1 309428.98 0 36803 0 2000026 0 0.0073244423 -0.0048829615 0 7775629.3 0 0 0 0 0 2.000001 2.000001
12.07269  210962.012 7771895 38100307 196.45454 215803 151101 149792 0 0 -17820 -5703 -15005 147056 -76 -2354 249001.24 532907.79 287249.23 0 473759.23 483393.31 506308.76 491856.69 488480.95 271168.16 541340.53 305544.83 0 36740 0 2000027 0 0.012207404 -0.0048829615 0 7771918.4 0 0 0 0 0 2.000001 2.000001
12.07876  210965.458 7768177 38100308 196.45002 215587 151432 150416 0 0 -17820 -5703 -15005 147056 -76 -2354 245640.16 531932.83 288187.09 0 473942.31 481064.34 505539.97 490606.87 487937.37 271811.3 540016.3 306498.13 0 36694 0 2000028 0 0.0073244423 -0.0048829615 0 7768202.5 0 0 0 0 0 2.000001 2.000001
